Region,NSP,Start,Finish,Network Asset,Recall_Day_Hours,Recall_Night_Hours,Project Work?,Unplanned?,DNSP Aware?,Generator Aware?,Inter-Regional,Status_Description,Status_Code,Reason,Duration_Hours,Impact,file_name,Asset Type
NSW,Transgrid,2024-08-10 21:00:00,2024-08-11 20:00:00,Buronga - Red Cliffs (X1) 220 kV line,2,2,0,0,0,1,1,Planned,MTLTP,Commissioning,23.0,<<NEW since the last notification>>  A credible contingency event during this planned outage may require:   • Load shedding in the Victorian outer grid  • Market intervention through issuing of directions.,2024-08-05,Line
VIC,AusNet,2024-08-06 07:00:00,2024-08-06 16:30:00,Hazelwood - South Morang No.1 500 kV Line,2,0,0,0,0,0,0,Planned,STLTP,Maintenance,9.5,"This is a high impact outage only if the Forecast Operational Demand in Victoria region is greater than 7,000 MW  A credible contingency event during this planned outage could:   • Cause a large reduction in generation in Victoria  • Restrict power transfer across the Victoria - South Australia interconnector (Heywood interconnector).",2024-08-05,Line
VIC,AusNet,2024-08-09 06:00:00,2024-08-09 19:30:00,Kerang-Wemen 220 kV Line,5,0,0,0,0,0,0,Withdrawn,,Maintenance,13.5,<<This outage has been WITHDRAWN!>>  A credible contingency event during this planned outage may require:   • Load shedding in the Victorian outer grid  • Market intervention through issuing of directions.,2024-08-05,Line
VIC,AusNet,2025-02-03 06:00:00,2025-02-03 18:00:00,Moorabool–Sydenham No.1 500 kV Line,2,0,0,0,0,0,0,Planned,SUBMIT,Maintenance,12.0,A credible contingency event during this planned outage may require market intervention through issuing of directions,2024-08-05,Line
VIC,AusNet,2024-08-10 06:00:00,2024-08-10 19:30:00,Kerang-Wemen 220 kV Line,5,0,0,0,0,0,0,Withdrawn,,Maintenance,13.5,<<This outage has been WITHDRAWN!>>  A credible contingency event during this planned outage may require:   • Load shedding in the Victorian outer grid  • Market intervention through issuing of directions.,2024-08-05,Line
VIC,AusNet,2024-08-11 06:00:00,2024-08-11 19:30:00,Kerang-Wemen 220 kV Line,5,0,0,0,0,0,0,Withdrawn,,Maintenance,13.5,<<This outage has been WITHDRAWN!>>  A credible contingency event during this planned outage may require:   • Load shedding in the Victorian outer grid  • Market intervention through issuing of directions.,2024-08-05,Line
VIC,AusNet,2025-02-23 06:00:00,2025-02-23 18:00:00,Moorabool–Sydenham No.1 500 kV Line,4,0,0,0,0,0,0,Planned,SUBMIT,Maintenance,12.0,A credible contingency event during this planned outage may require market intervention through issuing of directions,2024-08-05,Line
VIC,AusNet,2024-10-16 05:00:00,2024-10-16 17:00:00,Kiamal SF-Red Cliffs 220 kV LINE,3,0,1,0,0,0,0,Planned,RESUBMIT,Maintenance,12.0,A credible contingency event during this planned outage may require:   • Load shedding in the Victorian outer grid  • Market intervention through issuing of directions.,2024-08-05,Line
VIC,AusNet,2024-10-17 05:00:00,2024-10-17 17:00:00,Kiamal SF-Red Cliffs 220 kV LINE,3,0,1,0,0,0,0,Planned,RESUBMIT,Maintenance,12.0,A credible contingency event during this planned outage may require:   • Load shedding in the Victorian outer grid  • Market intervention through issuing of directions.,2024-08-05,Line
VIC,AusNet,2024-10-18 05:00:00,2024-10-18 17:00:00,Kiamal SF-Red Cliffs 220 kV LINE,2,0,1,0,0,0,0,Planned,RESUBMIT,Maintenance,12.0,A credible contingency event during this planned outage may require:   • Load shedding in the Victorian outer grid  • Market intervention through issuing of directions.,2024-08-05,Line
VIC,AusNet,2024-10-15 05:00:00,2024-10-15 17:00:00,Kiamal SF-Red Cliffs 220 kV LINE,3,0,1,0,0,0,0,Planned,RESUBMIT,Maintenance,12.0,A credible contingency event during this planned outage may require:   • Load shedding in the Victorian outer grid  • Market intervention through issuing of directions.,2024-08-05,Line
VIC,AusNet,2025-01-13 06:00:00,2025-01-13 18:00:00,Moorabool–Sydenham No.1 500 kV Line,2,0,0,0,0,0,0,Planned,SUBMIT,Maintenance,12.0,A credible contingency event during this planned outage may require market intervention through issuing of directions,2024-08-05,Line
QLD,Powerlink,2024-08-06 12:05:00,2024-08-06 15:00:00,Haughton River - Strathmore (879) 275 kV Line,1,0,0,0,0,1,0,Planned,STLTP,Maintenance,2.9,This is a high impact outage because the recall time is greater than 30 minutes.  A credible contingency event during this planned outage may require market intervention through issuing of directions.,2024-08-05,Line
VIC,AusNet,2024-10-14 05:00:00,2024-10-14 17:00:00,Kiamal SF-Red Cliffs 220 kV LINE,2,0,1,0,0,0,0,Planned,RESUBMIT,Maintenance,12.0,A credible contingency event during this planned outage may require:   • Load shedding in the Victorian outer grid  • Market intervention through issuing of directions.,2024-08-05,Line
NSW,Transgrid,2024-08-09 04:00:00,2024-08-09 05:00:00,Buronga - Red Cliffs (X1) 220 kV line,2,2,0,0,1,1,1,Planned,MTLTP,Commissioning,1.0,<<NEW since the last notification>>  A credible contingency event during this planned outage may require:   • Load shedding in the Victorian outer grid  • Market intervention through issuing of directions.,2024-08-05,Line
VIC,AusNet,2024-10-07 06:00:00,2024-10-07 16:00:00,Moorabool–Sydenham No.2 500 kV Line,4,0,0,0,0,0,0,Planned,SUBMIT,Maintenance,10.0,A credible contingency event during this planned outage may require market intervention through issuing of directions,2024-08-05,Line
VIC,AusNet,2024-09-02 07:00:00,2024-09-02 17:00:00,Moorabool–Sydenham No.2 500 kV Line,4,0,0,0,0,0,0,Planned,MTLTP,Maintenance,10.0,A credible contingency event during this planned outage may require market intervention through issuing of directions,2024-08-05,Line
VIC,AusNet,2025-07-15 07:00:00,2025-07-20 17:00:00,Moorabool–Sydenham No.1 500 kV Line,120,0,0,0,0,0,0,Planned,SUBMIT,Maintenance,129.6,A credible contingency event during this planned outage may require market intervention through issuing of directions,2024-08-05,Line
VIC,AusNet,2024-11-25 06:00:00,2024-11-25 16:00:00,Moorabool–Sydenham No.2 500 kV Line,4,0,0,0,0,0,0,Planned,SUBMIT,Maintenance,10.0,A credible contingency event during this planned outage may require market intervention through issuing of directions,2024-08-05,Line
VIC,AusNet,2024-10-21 06:00:00,2024-10-21 16:00:00,Moorabool–Sydenham No.2 500 kV Line,4,0,0,0,0,0,0,Planned,SUBMIT,Maintenance,10.0,A credible contingency event during this planned outage may require market intervention through issuing of directions,2024-08-05,Line
VIC,AusNet,2024-09-23 07:00:00,2024-09-23 17:00:00,Moorabool–Sydenham No.2 500 kV Line,4,0,0,0,0,0,0,Planned,SUBMIT,Maintenance,10.0,A credible contingency event during this planned outage may require market intervention through issuing of directions,2024-08-05,Line
VIC,AusNet,2024-10-22 06:00:00,2024-11-01 20:30:00,Moorabool–Sydenham No.1 500 kV Line,72,84,0,0,0,0,0,Planned,SUBMIT,Maintenance,254.4,A credible contingency event during this planned outage may require market intervention through issuing of directions,2024-08-05,Line
VIC,AusNet,2024-11-18 06:00:00,2024-11-18 16:00:00,Moorabool–Sydenham No.2 500 kV Line,4,0,0,0,0,0,0,Planned,SUBMIT,Maintenance,10.0,A credible contingency event during this planned outage may require market intervention through issuing of directions,2024-08-05,Line
VIC,AusNet,2024-10-28 06:00:00,2024-10-28 16:00:00,Moorabool–Sydenham No.2 500 kV Line,4,0,0,0,0,0,0,Planned,SUBMIT,Maintenance,10.0,A credible contingency event during this planned outage may require market intervention through issuing of directions,2024-08-05,Line
VIC,AusNet,2024-10-01 06:00:00,2024-10-11 20:30:00,Moorabool–Sydenham No.2 500 kV Line,72,84,0,0,0,0,0,Planned,SUBMIT,Maintenance,254.4,A credible contingency event during this planned outage may require market intervention through issuing of directions,2024-08-05,Line
VIC,AusNet,2024-08-31 07:00:00,2024-08-31 17:00:00,Haunted Gully - Tarrone 500 Kv line,2,0,0,0,0,0,0,Withdrawn,,Maintenance,10.0,<<This outage has been WITHDRAWN!>>  A credible contingency event during this planned outage could cause  synchronous separation of the South Australia region from the rest of  the NEM.  During this planned outage:  • Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).  • Post contingent FCAS will be sourced within SA following Separation event.,2024-08-05,Line
SA,ElectraNet,2024-08-05 09:00:00,2024-08-07 16:30:00,Tailem Bend - Tungkillo No.2 275 kV Line,6,12,0,0,0,0,0,Planned,PDLTP,Maintenance,55.2,A credible contingency event during this planned outage could cause  synchronous separation of the South Australia region from the rest of  the NEM.  During this planned outage:  • Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).  • Post contingent FCAS will be sourced within SA following Separation event.,2024-08-05,Line
QLD,Powerlink,2025-04-23 08:00:00,2025-05-09 17:00:00,Strathmore - Ross (8858) 275 kV Line,72,0,0,0,0,0,0,Withdrawn,,Commissioning,393.6,<<This outage has been WITHDRAWN!>>  This is a high impact outage because the recall time is greater than 30 minutes.  A credible contingency event during this planned outage may require market intervention through issuing of directions.,2024-08-05,Line
VIC,AusNet,2025-03-22 06:00:00,2025-03-22 17:00:00,Moorabool–Sydenham No.2 500 kV Line,60,0,0,0,0,0,0,Planned,SUBMIT,Maintenance,11.0,A credible contingency event during this planned outage may require market intervention through issuing of directions,2024-08-05,Line
VIC,AusNet,2024-09-10 07:00:00,2024-09-10 17:00:00,Hazelwood - South Morang No.2 500 kV Line,2,0,0,0,0,0,0,Withdrawn,,Maintenance,10.0,"<<This outage has been WITHDRAWN!>>  This is a high impact outage only if the Forecast Operational Demand in Victoria region is greater than 7,000 MW  A credible contingency event during this planned outage could:   • Cause a large reduction in generation in Victoria  • Restrict power transfer across the Victoria - South Australia interconnector (Heywood interconnector).",2024-08-05,Line
VIC,AusNet,2024-12-02 06:00:00,2024-12-02 16:00:00,Moorabool–Sydenham No.2 500 kV Line,4,0,0,0,0,0,0,Planned,SUBMIT,Maintenance,10.0,A credible contingency event during this planned outage may require market intervention through issuing of directions,2024-08-05,Line
VIC,AusNet,2024-08-25 06:00:00,2024-08-25 18:00:00,Haunted Gully - Tarrone 500 Kv line,2,0,0,0,0,0,0,Withdrawn,,Maintenance,12.0,<<This outage has been WITHDRAWN!>>  A credible contingency event during this planned outage could cause  synchronous separation of the South Australia region from the rest of  the NEM.  During this planned outage:  • Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).  • Post contingent FCAS will be sourced within SA following Separation event.,2024-08-05,Line
VIC,AusNet,2024-09-16 07:00:00,2024-09-16 17:00:00,Moorabool–Sydenham No.2 500 kV Line,4,0,0,0,0,0,0,Planned,SUBMIT,Maintenance,10.0,A credible contingency event during this planned outage may require market intervention through issuing of directions,2024-08-05,Line
VIC,AusNet,2025-02-03 06:00:00,2025-02-03 16:00:00,Moorabool–Sydenham No.2 500 kV Line,4,0,0,0,0,0,0,Planned,SUBMIT,Maintenance,10.0,A credible contingency event during this planned outage may require market intervention through issuing of directions,2024-08-05,Line
VIC,AusNet,2025-01-20 06:00:00,2025-01-20 16:00:00,Moorabool–Sydenham No.2 500 kV Line,4,0,0,0,0,0,0,Planned,SUBMIT,Maintenance,10.0,A credible contingency event during this planned outage may require market intervention through issuing of directions,2024-08-05,Line
VIC,AusNet,2025-09-01 07:00:00,2025-09-06 17:00:00,Moorabool–Sydenham No.2 500 kV Line,120,0,0,0,0,0,0,Planned,SUBMIT,Maintenance,129.6,A credible contingency event during this planned outage may require market intervention through issuing of directions,2024-08-05,Line
VIC,AusNet,2024-10-14 06:00:00,2024-10-14 16:00:00,Moorabool–Sydenham No.2 500 kV Line,4,0,0,0,0,0,0,Planned,SUBMIT,Maintenance,10.0,A credible contingency event during this planned outage may require market intervention through issuing of directions,2024-08-05,Line
VIC,AusNet,2025-01-27 06:00:00,2025-01-27 16:00:00,Moorabool–Sydenham No.2 500 kV Line,4,0,0,0,0,0,0,Planned,SUBMIT,Maintenance,10.0,A credible contingency event during this planned outage may require market intervention through issuing of directions,2024-08-05,Line
VIC,AusNet,2024-09-09 07:00:00,2024-09-09 17:00:00,Moorabool–Sydenham No.2 500 kV Line,4,0,0,0,0,0,0,Planned,MTLTP,Maintenance,10.0,A credible contingency event during this planned outage may require market intervention through issuing of directions,2024-08-05,Line
VIC,AusNet,2025-03-19 06:00:00,2025-03-19 17:00:00,Moorabool–Sydenham No.1 500 kV Line,60,0,0,0,0,0,0,Planned,SUBMIT,Maintenance,11.0,A credible contingency event during this planned outage may require market intervention through issuing of directions,2024-08-05,Line
QLD,Powerlink,2024-09-11 08:00:00,2024-09-11 17:00:00,Stanwell - Broadsound (856) 275 kV Line,1,0,0,0,0,1,0,Withdrawn,,Commissioning,9.0,<<This outage has been WITHDRAWN!>>  This is a high impact outage because the recall time is greater than 30 minutes.  A credible contingency event during this planned outage may result in shedding Far North QLD load and Lilyvale local load.    Following a credible contingency market intervention through issuing of directions may be required. If market intervention is unsuccessful all of North QLD load would be in a credible risk,2024-08-05,Line
SA,ElectraNet,2024-08-05 08:00:00,2024-08-05 09:00:00,Tailem Bend - Tungkillo No.2 275 kV Line,1,0,0,0,0,0,0,In Progress,PTP,Maintenance,1.0,A credible contingency event during this planned outage could cause  synchronous separation of the South Australia region from the rest of  the NEM.  During this planned outage:  • Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).  • Post contingent FCAS will be sourced within SA following Separation event.,2024-08-05,Line
